Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Curated GO Functions	Computed GO Functions	Evidence Code	EC numbers	
TcIL3000_5_1940	TcIL3000_5_1940.1	T. congolense IL3000	T.congo.pschr.5:532,902..534,377(-)	GMP reductase	GMP reductase activity	IMP dehydrogenase activity;catalytic activity	IEA	1.7.1.7 (GMP reductase)	
TcIL3000_5_3230	TcIL3000_5_3230.1	T. congolense IL3000	T.congo.pschr.5:836,832..837,992(+)	phosphoribosylpyrophosphate synthetase, putative	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	N/A	
TcIL3000_5_3590	TcIL3000_5_3590.1	T. congolense IL3000	T.congo.pschr.5:892,681..894,639(-)	ribose-phosphate pyrophosphokinase, putative	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	N/A	
TcIL3000_5_4260	TcIL3000_5_4260.1	T. congolense IL3000	T.congo.pschr.5:1,094,228..1,095,610(+)	orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase, putative	orotate phosphoribosyltransferase activity	catalytic activity;orotate phosphoribosyltransferase activity;orotidine-5'-phosphate decarboxylase activity	IEA, ISS	N/A	
TcIL3000_5_4300	TcIL3000_5_4300.1	T. congolense IL3000	T.congo.pschr.5:1,098,824..1,099,768(+)	dihydroorotate dehydrogenase, putative	N/A	dihydroorotate dehydrogenase activity;oxidoreductase activity, acting on the CH-CH group of donors	IEA	N/A	
TcIL3000_6_10	TcIL3000_6_10.1	T. congolense IL3000	T.congo.pschr.6:1..3,071(-)	expression site-associated gene 4 (ESAG4) protein, putative (fragment)	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcIL3000_6_2440	TcIL3000_6_2440.1	T. congolense IL3000	T.congo.pschr.6:699,028..699,765(+)	phosphopantothenoylcysteine decarboxylase, putative	phosphopantothenoylcysteine decarboxylase activity	catalytic activity	ISS	4.1.1.36 (Phosphopantothenoylcysteine decarboxylase)	
TcIL3000_6_260	TcIL3000_6_260.1	T. congolense IL3000	T.congo.pschr.6:73,358..74,083(-)	dephospho-CoA kinase, putative	N/A	ATP binding;dephospho-CoA kinase activity	IEA	N/A	
TcIL3000_6_4420	TcIL3000_6_4420.1	T. congolense IL3000	T.congo.pschr.6:1,193,847..1,194,395(+)	ATP synthase, epsilon chain, putative	N/A	N/A	IEA	N/A	
TcIL3000_7_2580	TcIL3000_7_2580.1	T. congolense IL3000	T.congo.pschr.7:913,788..916,100(-)	Intraflagellar transport protein 74, putative	N/A	proton transmembrane transporter activity	IEA	N/A	
TcIL3000_7_4520	TcIL3000_7_4520.1	T. congolense IL3000	T.congo.pschr.7:1,557,679..1,558,311(+)	thymidylate synthase, putative (fragment)	dihydrofolate reductase activity	thymidylate synthase activity	IEA	N/A	
TcIL3000_7_6050	TcIL3000_7_6050.1	T. congolense IL3000	T.congo.pschr.7:2,244,915..2,246,672(-)	ATP synthase F1, alpha subunit, putative	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcIL3000_7_6140	TcIL3000_7_6140.1	T. congolense IL3000	T.congo.pschr.7:2,260,442..2,264,107(-)	expression site-associated gene 4 (ESAG4) protein, putative	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcIL3000_8_7980	TcIL3000_8_7980.1	T. congolense IL3000	T.congo.pschr.8:2,363,188..2,364,879(+)	expression site-associated gene 4 (ESAG4) protein, putative	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcIL3000_9_4640	TcIL3000_9_4640.1	T. congolense IL3000	T.congo.pschr.9:1,528,660..1,529,664(+)	nucleoside diphosphate kinase, putative	ATP binding;nucleoside diphosphate kinase activity	N/A	ISS	N/A	
TcIL3000_9_490	TcIL3000_9_490.1	T. congolense IL3000	T.congo.pschr.9:128,376..129,767(-)	kynureninase, putative	N/A	kynureninase activity;pyridoxal phosphate binding	IEA	N/A	
TcSYL_0000960	TcSYL_0000960.t1	T. cruzi Sylvio X10/1	TcX10_chr1:364,078..365,065(-)	Phosphofructokinase	N/A	6-phosphofructokinase activity	IEA	N/A	
TcSYL_0003710	TcSYL_0003710.t1	T. cruzi Sylvio X10/1	TcX10_chr1:1,055,331..1,056,033(+)	Adenylate and Guanylate cyclase catalytic domain	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcSYL_0010190	TcSYL_0010190.t1	T. cruzi Sylvio X10/1	TcX10_chr1:1,987,255..1,987,723(+)	Nicotinate phosphoribosyltransferase (NAPRTase) family	N/A	nicotinate-nucleotide diphosphorylase (carboxylating) activity	IEA	N/A	
TcSYL_0011660	TcSYL_0011660.t1	T. cruzi Sylvio X10/1	TcX10_chr1:2,372,008..2,372,674(+)	Glucokinase	N/A	ATP binding;glucokinase activity;glucose binding	IEA	N/A	
TcSYL_0014150	TcSYL_0014150.t1	T. cruzi Sylvio X10/1	TcX10_chr1:2,955,775..2,956,504(+)	Orotidine 5'-phosphate decarboxylase / HUMPS family	N/A	catalytic activity;orotidine-5'-phosphate decarboxylase activity	IEA	N/A	
TcSYL_0014670	TcSYL_0014670.t1	T. cruzi Sylvio X10/1	TcX10_chr2:6,961..7,798(+)	Pyruvate kinase, barrel domain	N/A	catalytic activity;magnesium ion binding;potassium ion binding;pyruvate kinase activity	IEA	N/A	
TcSYL_0078960	TcSYL_0078960.t1	T. cruzi Sylvio X10/1	TcX10_chr9:924,249..924,606(+)	Thymidylate synthase	N/A	thymidylate synthase activity	IEA	N/A	
TcSYL_0083140	TcSYL_0083140.t1	T. cruzi Sylvio X10/1	TcX10_chr10:998,341..1,001,455(+)	Periplasmic binding protein	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcSYL_0083170	TcSYL_0083170.t1	T. cruzi Sylvio X10/1	TcX10_chr10:1,005,320..1,006,826(+)	Adenylate and Guanylate cyclase catalytic domain	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcSYL_0083260	TcSYL_0083260.t1	T. cruzi Sylvio X10/1	TcX10_chr10:1,011,248..1,012,697(+)	Adenylate and Guanylate cyclase catalytic domain	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcSYL_0083390	TcSYL_0083390.t1	T. cruzi Sylvio X10/1	TcX10_chr10:1,057,154..1,057,715(+)	Phosphoglycerate kinase	N/A	phosphoglycerate kinase activity	IEA	N/A	
TcSYL_0088720	TcSYL_0088720.t1	T. cruzi Sylvio X10/1	TcX10_chr11:1,019,249..1,020,599(+)	Adenylate and Guanylate cyclase catalytic domain	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcSYL_0089750	TcSYL_0089750.t1	T. cruzi Sylvio X10/1	TcX10_chr12:297,858..299,055(+)	Adenylosuccinate synthetase	N/A	GTP binding;adenylosuccinate synthase activity	IEA	N/A	
TcSYL_0089760	TcSYL_0089760.t1	T. cruzi Sylvio X10/1	TcX10_chr12:299,084..299,432(+)	Adenylosuccinate synthetase	N/A	GTP binding;adenylosuccinate synthase activity	IEA	N/A	
TcSYL_0106830	TcSYL_0106830.t1	T. cruzi Sylvio X10/1	TcX10_chr15:397,430..398,600(-)	Phosphoribosyl synthetase-associated domain	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	N/A	
TcSYL_0107750	TcSYL_0107750.t1	T. cruzi Sylvio X10/1	TcX10_chr15:660,845..662,102(-)	Adenylate and Guanylate cyclase catalytic domain	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcSYL_0107800	TcSYL_0107800.t1	T. cruzi Sylvio X10/1	TcX10_chr15:673,569..674,550(-)	Adenylate and Guanylate cyclase catalytic domain	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcSYL_0107830	TcSYL_0107830.t1	T. cruzi Sylvio X10/1	TcX10_chr15:682,385..683,102(-)	Adenylate and Guanylate cyclase catalytic domain	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcSYL_0107870	TcSYL_0107870.t1	T. cruzi Sylvio X10/1	TcX10_chr15:691,443..691,761(-)	Adenylate and Guanylate cyclase catalytic domain	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcSYL_0111190	TcSYL_0111190.t1	T. cruzi Sylvio X10/1	TcX10_chr16:1,041,916..1,042,822(+)	Phosphoglycerate kinase	N/A	phosphoglycerate kinase activity	IEA	N/A	
TcSYL_0111200	TcSYL_0111200.t1	T. cruzi Sylvio X10/1	TcX10_chr16:1,042,851..1,043,424(+)	Phosphoglycerate kinase	N/A	phosphoglycerate kinase activity	IEA	N/A	
TcSYL_0111210	TcSYL_0111210.t1	T. cruzi Sylvio X10/1	TcX10_chr16:1,044,057..1,045,104(+)	Phosphoglycerate kinase	N/A	phosphoglycerate kinase activity	IEA	N/A	
TcSYL_0113490	TcSYL_0113490.t1	T. cruzi Sylvio X10/1	TcX10_chr18:410,913..411,138(+)	Mitochondrial ATP synthase epsilon chain	N/A	proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcSYL_0114290	TcSYL_0114290.t1	T. cruzi Sylvio X10/1	TcX10_chr18:557,161..557,560(+)	Fructose-bisphosphate aldolase class-I	N/A	fructose-bisphosphate aldolase activity	IEA	N/A	
TcSYL_0114300	TcSYL_0114300.t1	T. cruzi Sylvio X10/1	TcX10_chr18:558,045..558,273(+)	Fructose-bisphosphate aldolase class-I	N/A	fructose-bisphosphate aldolase activity	IEA	N/A	
TcSYL_0123770	TcSYL_0123770.t1	T. cruzi Sylvio X10/1	TcX10_chr21:693,874..695,371(+)	Pyruvate kinase, barrel domain	N/A	catalytic activity;magnesium ion binding;potassium ion binding;pyruvate kinase activity	IEA	N/A	
TcSYL_0138310	TcSYL_0138310.t1	T. cruzi Sylvio X10/1	TcX10_chr25:49,900..50,467(+)	N-terminal domain of ribose phosphate pyrophosphokinase	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	N/A	
TcSYL_0140550	TcSYL_0140550.t1	T. cruzi Sylvio X10/1	TcX10_chr26:466,044..466,377(+)	Phosphoglycerate kinase	N/A	phosphoglycerate kinase activity	IEA	N/A	
TcSYL_0140730	TcSYL_0140730.t1	T. cruzi Sylvio X10/1	TcX10_chr26:504,775..505,324(+)	ATP synthase, Delta/Epsilon chain, beta-sandwich domain	N/A	N/A	IEA	N/A	
TcSYL_0146090	TcSYL_0146090.t1	T. cruzi Sylvio X10/1	TcX10_chr28:378,055..379,609(+)	ATP synthase alpha/beta chain, C terminal domain	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcSYL_0157150	TcSYL_0157150.t1	T. cruzi Sylvio X10/1	TcX10_chr32:3,719..4,406(-)	N-terminal domain of ribose phosphate pyrophosphokinase	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	N/A	
TcSYL_0159500	TcSYL_0159500.t1	T. cruzi Sylvio X10/1	TcX10_chr32:686,344..687,817(-)	CBS domain	N/A	IMP dehydrogenase activity;catalytic activity	IEA	N/A	
TcSYL_0163680	TcSYL_0163680.t1	T. cruzi Sylvio X10/1	TcX10_chr33:427,553..428,888(-)	ATP synthase alpha/beta family, nucleotide-binding domain	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcSYL_0163690	TcSYL_0163690.t1	T. cruzi Sylvio X10/1	TcX10_chr33:429,237..430,971(-)	ATP synthase alpha/beta family, nucleotide-binding domain	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcSYL_0163700	TcSYL_0163700.t1	T. cruzi Sylvio X10/1	TcX10_chr33:431,320..433,054(-)	ATP synthase alpha/beta family, nucleotide-binding domain	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcSYL_0163710	TcSYL_0163710.t1	T. cruzi Sylvio X10/1	TcX10_chr33:433,403..435,137(-)	ATP synthase alpha/beta family, nucleotide-binding domain	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcSYL_0164150	TcSYL_0164150.t1	T. cruzi Sylvio X10/1	TcX10_chr34:348,879..349,410(+)	Orotidine 5'-phosphate decarboxylase / HUMPS family	N/A	catalytic activity;orotidine-5'-phosphate decarboxylase activity	IEA	N/A	
TcYC6_0003610	TcYC6_0003610-RA	T. cruzi Y C6	TcYC6_Contig112:24,431..25,636(+)	phosphoribosylpyrophosphate synthetase, putative	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	N/A	
TcYC6_0009930	TcYC6_0009930-RA	T. cruzi Y C6	TcYC6_Chr37:295,424..299,911(-)	STE/STE11 serine/threonine-protein kinase, putative	N/A	ATP binding;phosphorus-oxygen lyase activity;protein kinase activity	IEA	N/A	
TcYC6_0015740	TcYC6_0015740-RA	T. cruzi Y C6	TcYC6_Chr18:50,585..54,430(+)	receptor-type adenylate cyclase, putative	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcYC6_0016050	TcYC6_0016050-RA	T. cruzi Y C6	TcYC6_Chr18:336,994..338,253(-)	phosphoglycerate kinase, putative	N/A	phosphoglycerate kinase activity	IEA	N/A	
TcYC6_0016060	TcYC6_0016060-RA	T. cruzi Y C6	TcYC6_Chr18:338,675..340,186(-)	3-phosphoglycerate kinase, glycosomal	N/A	phosphoglycerate kinase activity	IEA	N/A	
TcYC6_0017390	TcYC6_0017390-RA	T. cruzi Y C6	TcYC6_Chr18:482,261..484,036(+)	cytidine triphosphate synthase, putative	N/A	CTP synthase activity	IEA	N/A	
TcYC6_0022120	TcYC6_0022120-RA	T. cruzi Y C6	TcYC6_Chr27:300,074..300,994(-)	ATP synthase F1 subunit gamma protein, putative	N/A	proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcYC6_0024860	TcYC6_0024860-RA	T. cruzi Y C6	TcYC6_Chr20:438,616..440,004(-)	adenylosuccinate lyase, putative	N/A	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity;catalytic activity	IEA	N/A	
TcYC6_0025640	TcYC6_0025640-RA	T. cruzi Y C6	TcYC6_Chr20:656,928..658,466(+)	inosine-5'-monophosphate dehydrogenase, putative	N/A	IMP dehydrogenase activity;catalytic activity	IEA	N/A	
TcYC6_0031310	TcYC6_0031310-RA	T. cruzi Y C6	TcYC6_Chr17:415,955..417,988(-)	acetyl-CoA synthetase, putative	N/A	AMP binding;acetate-CoA ligase activity;catalytic activity	IEA	N/A	
TcYC6_0041970	TcYC6_0041970-RA	T. cruzi Y C6	TcYC6_Chr31:144,981..146,717(+)	ATP synthase F1, alpha subunit	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcYC6_0041980	TcYC6_0041980-RA	T. cruzi Y C6	TcYC6_Chr31:147,073..148,809(+)	ATP synthase F1, alpha subunit	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcYC6_0041990	TcYC6_0041990-RA	T. cruzi Y C6	TcYC6_Chr31:149,165..150,901(+)	ATP synthase F1, alpha subunit	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcYC6_0042000	TcYC6_0042000-RA	T. cruzi Y C6	TcYC6_Chr31:151,257..152,993(+)	ATP synthase F1, alpha subunit	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcYC6_0042010	TcYC6_0042010-RA	T. cruzi Y C6	TcYC6_Chr31:153,349..155,085(+)	ATP synthase F1, alpha subunit	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcYC6_0042020	TcYC6_0042020-RA	T. cruzi Y C6	TcYC6_Chr31:155,441..157,177(+)	ATP synthase F1, alpha subunit	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcYC6_0042030	TcYC6_0042030-RA	T. cruzi Y C6	TcYC6_Chr31:157,533..159,269(+)	ATP synthase F1, alpha subunit	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcYC6_0042040	TcYC6_0042040-RA	T. cruzi Y C6	TcYC6_Chr31:159,625..161,361(+)	ATP synthase F1, alpha subunit	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	N/A	
TcYC6_0044630	TcYC6_0044630-RA	T. cruzi Y C6	TcYC6_Chr16:425,278..429,720(+)	pantothenate kinase subunit, putative	N/A	ATP binding;catalytic activity;pantothenate kinase activity	IEA	N/A	
TcYC6_0045790	TcYC6_0045790-RA	T. cruzi Y C6	TcYC6_Chr16:772,245..773,810(-)	dihydrofolate reductase-thymidylate synthase	N/A	dihydrofolate reductase activity;thymidylate synthase activity	IEA	N/A	
TcYC6_0046210	TcYC6_0046210-RA	T. cruzi Y C6	TcYC6_Chr16:904,240..906,654(-)	poly(p)/ATP NAD kinase, putative	N/A	NAD+ kinase activity	IEA	N/A	
TcYC6_0048370	TcYC6_0048370-RA	T. cruzi Y C6	TcYC6_Chr26:231,499..232,974(-)	GMP reductase	N/A	IMP dehydrogenase activity;catalytic activity	IEA	N/A	
TcYC6_0051420	TcYC6_0051420-RA	T. cruzi Y C6	TcYC6_Chr11:535,588..539,250(+)	putative receptor-type adenylate cyclase	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcYC6_0051460	TcYC6_0051460-RA	T. cruzi Y C6	TcYC6_Chr11:548,529..552,311(+)	putative receptor-type adenylate cyclase	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcYC6_0051510	TcYC6_0051510-RA	T. cruzi Y C6	TcYC6_Chr11:566,422..570,204(+)	putative receptor-type adenylate cyclase	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcYC6_0051730	TcYC6_0051730-RA	T. cruzi Y C6	TcYC6_Chr11:620,506..624,240(-)	receptor-type adenylate cyclase, putative	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcYC6_0051770	TcYC6_0051770-RA	T. cruzi Y C6	TcYC6_Chr11:634,939..638,784(-)	receptor-type adenylate cyclase, putative	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcYC6_0051800	TcYC6_0051800-RA	T. cruzi Y C6	TcYC6_Chr11:645,022..648,867(-)	receptor-type adenylate cyclase, putative	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcYC6_0052550	TcYC6_0052550-RA	T. cruzi Y C6	TcYC6_Chr11:845,214..846,098(+)	NAD+ synthase, putative	N/A	ATP binding;NAD+ synthase (glutamine-hydrolyzing) activity	IEA	N/A	
TcYC6_0054540	TcYC6_0054540-RA	T. cruzi Y C6	TcYC6_Chr22:108,686..109,630(-)	dihydroorotate dehydrogenase, putative	N/A	dihydroorotate dehydrogenase activity;oxidoreductase activity, acting on the CH-CH group of donors	IEA	N/A	
TcYC6_0054740	TcYC6_0054740-RA	T. cruzi Y C6	TcYC6_Chr22:216,041..217,417(-)	orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase, putative	N/A	catalytic activity;orotate phosphoribosyltransferase activity;orotidine-5'-phosphate decarboxylase activity	IEA	N/A	
TcYC6_0060470	TcYC6_0060470-RA	T. cruzi Y C6	TcYC6_Chr35:225,778..227,604(-)	glucose-6-phosphate isomerase, glycosomal, putative	N/A	glucose-6-phosphate isomerase activity	IEA	N/A	
TcYC6_0064790	TcYC6_0064790-RA	T. cruzi Y C6	TcYC6_Chr21:31,597..33,570(-)	GMP synthase [glutamine-hydrolysing]	N/A	ATP binding;GMP synthase (glutamine-hydrolyzing) activity;pyrophosphatase activity	IEA	N/A	
TcYC6_0064930	TcYC6_0064930-RA	T. cruzi Y C6	TcYC6_Chr21:59,530..59,907(-)	hypothetical protein	N/A	ATP binding;GMP synthase (glutamine-hydrolyzing) activity	IEA	N/A	
TcYC6_0065270	TcYC6_0065270-RA	T. cruzi Y C6	TcYC6_Chr21:142,452..143,657(-)	phosphoribosylpyrophosphate synthetase, putative	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	N/A	
TcYC6_0065750	TcYC6_0065750-RA	T. cruzi Y C6	TcYC6_Chr21:329,812..331,929(-)	ribose-phosphate pyrophosphokinase, putative	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	N/A	
TcYC6_0066540	TcYC6_0066540-RA	T. cruzi Y C6	TcYC6_Chr21:539,524..540,900(+)	orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase, putative	N/A	catalytic activity;orotate phosphoribosyltransferase activity;orotidine-5'-phosphate decarboxylase activity	IEA	N/A	
TcYC6_0066560	TcYC6_0066560-RA	T. cruzi Y C6	TcYC6_Chr21:554,265..555,209(+)	dihydroorotate dehydrogenase, putative	N/A	dihydroorotate dehydrogenase activity;oxidoreductase activity, acting on the CH-CH group of donors	IEA	N/A	
TcYC6_0072160	TcYC6_0072160-RA	T. cruzi Y C6	TcYC6_Chr2:1,089,518..1,090,606(+)	phosphoribosylpyrophosphate synthetase, putative	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	N/A	
TcYC6_0072900	TcYC6_0072900-RA	T. cruzi Y C6	TcYC6_Chr2:1,275,562..1,278,282(-)	phosphoglycerate kinase	N/A	phosphoglycerate kinase activity	IEA	N/A	
TcYC6_0073060	TcYC6_0073060-RA	T. cruzi Y C6	TcYC6_Chr2:1,323,296..1,327,072(-)	putative receptor-type adenylate cyclase	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcYC6_0073070	TcYC6_0073070-RA	T. cruzi Y C6	TcYC6_Chr2:1,329,231..1,333,007(-)	putative receptor-type adenylate cyclase	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcYC6_0073080	TcYC6_0073080-RA	T. cruzi Y C6	TcYC6_Chr2:1,335,149..1,338,925(-)	putative receptor-type adenylate cyclase	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcYC6_0079500	TcYC6_0079500-RA	T. cruzi Y C6	TcYC6_Chr23:480,628..481,746(-)	fructose-bisphosphate aldolase, glycosomal, putative	N/A	fructose-bisphosphate aldolase activity	IEA	N/A	
TcYC6_0079510	TcYC6_0079510-RA	T. cruzi Y C6	TcYC6_Chr23:482,338..483,456(-)	fructose-bisphosphate aldolase, glycosomal, putative	N/A	fructose-bisphosphate aldolase activity	IEA	N/A	
TcYC6_0086410	TcYC6_0086410-RA	T. cruzi Y C6	TcYC6_Chr14:789,709..791,106(+)	kynureninase, putative	N/A	kynureninase activity;pyridoxal phosphate binding	IEA	N/A	
TcYC6_0092250	TcYC6_0092250-RA	T. cruzi Y C6	TcYC6_Chr34:31,432..33,405(-)	GMP synthase [glutamine-hydrolysing]	N/A	ATP binding;GMP synthase (glutamine-hydrolyzing) activity;pyrophosphatase activity	IEA	N/A	
TcYC6_0094070	TcYC6_0094070-RA	T. cruzi Y C6	TcYC6_Chr34:420,277..421,002(+)	dephospho-CoA kinase, putative	N/A	ATP binding;dephospho-CoA kinase activity	IEA	N/A	
TcYC6_0098760	TcYC6_0098760-RA	T. cruzi Y C6	TcYC6_Chr13:1,006,453..1,008,036(+)	PAS-domain containing phosphoglycerate kinase, putative	N/A	phosphoglycerate kinase activity	IEA	N/A	
TcYC6_0098970	TcYC6_0098970-RA	T. cruzi Y C6	TcYC6_Chr13:1,045,898..1,046,449(+)	mitochondrial ATP synthase delta chain	N/A	N/A	IEA	N/A	
TcYC6_0102650	TcYC6_0102650-RA	T. cruzi Y C6	TcYC6_Chr24:469,675..471,525(-)	adenylosuccinate synthetase, putative	N/A	GTP binding;adenylosuccinate synthase activity	IEA	N/A	
TcYC6_0106690	TcYC6_0106690-RA	T. cruzi Y C6	TcYC6_Chr10:846,666..850,505(+)	putative receptor-type adenylate cyclase	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcYC6_0106790	TcYC6_0106790-RA	T. cruzi Y C6	TcYC6_Chr10:883,955..887,794(+)	adenylyl cyclase	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
TcYC6_0106820	TcYC6_0106820-RA	T. cruzi Y C6	TcYC6_Chr10:896,533..900,369(+)	adenylyl cyclase	N/A	phosphorus-oxygen lyase activity	IEA	N/A	
