Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Curated GO Functions	Computed GO Functions	Evidence Code	EC numbers	
TM35_000064350	TM35_000064350-t36_1	T. theileri isolate Edinburgh	NBCO01000006:826,156..827,163(-)	putative cysteine synthase	N/A	cysteine synthase activity	IEA	N/A	
TM35_000064680	TM35_000064680-t36_1	T. theileri isolate Edinburgh	NBCO01000006:882,668..883,786(+)	putative glycine synthase	N/A	aminomethyltransferase activity	IEA	2.1.2.10 (Aminomethyltransferase)	
TM35_000064730	TM35_000064730-t36_1	T. theileri isolate Edinburgh	NBCO01000006:892,354..894,225(+)	putative glycyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glycine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TM35_000071570	TM35_000071570-t36_1	T. theileri isolate Edinburgh	NBCO01000007:115,436..117,217(-)	putative glutamyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glutamate-tRNA ligase activity;nucleotide binding	IEA	N/A	
TM35_000071690	TM35_000071690-t36_1	T. theileri isolate Edinburgh	NBCO01000007:136,331..139,258(+)	putative valyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;nucleotide binding;valine-tRNA ligase activity	IEA	N/A	
TM35_000071740	TM35_000071740-t36_1	T. theileri isolate Edinburgh	NBCO01000007:150,599..151,609(+)	homoserine kinase	N/A	ATP binding;homoserine kinase activity	IEA	N/A	
TM35_000074410	TM35_000074410-t36_1	T. theileri isolate Edinburgh	NBCO01000007:758,002..759,438(+)	histidyl-tRNA synthetase	N/A	ATP binding;histidine-tRNA ligase activity	IEA	N/A	
TM35_000074600	TM35_000074600-t36_1	T. theileri isolate Edinburgh	NBCO01000007:804,698..806,392(+)	aspartyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;aspartate-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	N/A	
TM35_000075040	TM35_000075040-t36_1	T. theileri isolate Edinburgh	NBCO01000007:904,488..906,398(+)	lysyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;lysine-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	6.1.1.6 (Lysine--tRNA ligase)	
TM35_000081150	TM35_000081150-t36_1	T. theileri isolate Edinburgh	NBCO01000008:42,939..46,415(+)	isoleucyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;isoleucine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TM35_000091060	TM35_000091060-t36_1	T. theileri isolate Edinburgh	NBCO01000009:26,989..28,164(-)	tryptophanyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tryptophan-tRNA ligase activity	IEA	N/A	
TM35_000102110	TM35_000102110-t36_1	T. theileri isolate Edinburgh	NBCO01000010:360,982..361,965(+)	aspartate carbamoyltransferase	N/A	amino acid binding;aspartate carbamoyltransferase activity;carboxyl- or carbamoyltransferase activity	IEA	N/A	
TM35_000113340	TM35_000113340-t36_1	T. theileri isolate Edinburgh	NBCO01000011:546,441..547,727(+)	putative tryptophan-dioxygenase oxidoreductase protein	N/A	heme binding;metal ion binding;tryptophan 2,3-dioxygenase activity	IEA	N/A	
TM35_000122230	TM35_000122230-t36_1	T. theileri isolate Edinburgh	NBCO01000012:278,294..280,618(+)	leucyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;methionine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TM35_000122490	TM35_000122490-t36_1	T. theileri isolate Edinburgh	NBCO01000012:351,501..353,258(+)	aspartyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	N/A	
TM35_000132370	TM35_000132370-t36_1	T. theileri isolate Edinburgh	NBCO01000013:347,101..349,410(+)	5-methyltetrahydropteroyltriglutamate- homocysteine S-methyltransferase	N/A	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity;zinc ion binding	IEA	N/A	
TM35_000152990	TM35_000152990-t36_1	T. theileri isolate Edinburgh	NBCO01000015:511,685..512,899(-)	2-amino-3-ketobutyrate coenzyme A ligase	N/A	glycine C-acetyltransferase activity;pyridoxal phosphate binding	IEA	N/A	
TM35_000162520	TM35_000162520-t36_1	T. theileri isolate Edinburgh	NBCO01000016:391,169..392,596(-)	putative seryl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;serine-tRNA ligase activity	IEA	N/A	
TM35_000172120	TM35_000172120-t36_1	T. theileri isolate Edinburgh	NBCO01000017:249,841..250,902(+)	hypothetical protein	N/A	arylformamidase activity	IEA	N/A	
TM35_000172800	TM35_000172800-t36_1	T. theileri isolate Edinburgh	NBCO01000017:416,159..417,649(-)	putative phenylalanyl-tRNA synthetase alpha chain	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;phenylalanine-tRNA ligase activity;tRNA binding	IEA	N/A	
TM35_000181920	TM35_000181920-t36_1	T. theileri isolate Edinburgh	NBCO01000018:269,821..271,293(-)	alanyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
TM35_000182270	TM35_000182270-t36_1	T. theileri isolate Edinburgh	NBCO01000018:371,437..374,427(-)	glutamate dehydrogenase	N/A	glutamate dehydrogenase (NAD+) activity;oxidoreductase activity	IEA	1.4.1.2 (Glutamate dehydrogenase)	
TM35_000182650	TM35_000182650-t36_1	T. theileri isolate Edinburgh	NBCO01000018:480,580..482,358(-)	putative glutaminyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glutamine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TM35_000191470	TM35_000191470-t36_1	T. theileri isolate Edinburgh	NBCO01000019:122,051..122,845(-)	putative pyrroline-5-carboxylate reductase	N/A	pyrroline-5-carboxylate reductase activity	IEA	1.5.1.2 (Pyrroline-5-carboxylate reductase)	
TM35_000192680	TM35_000192680-t36_1	T. theileri isolate Edinburgh	NBCO01000019:456,637..459,516(+)	putative alanyl-tRNA synthetase	N/A	ATP binding;alanine-tRNA ligase activity;aminoacyl-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	6.1.1.7 (Alanine--tRNA ligase)	
TM35_000212090	TM35_000212090-t36_1	T. theileri isolate Edinburgh	NBCO01000021:299,151..300,197(+)	asparagine synthetase A	N/A	aspartate-ammonia ligase activity	IEA	N/A	
TM35_000212920	TM35_000212920-t36_1	T. theileri isolate Edinburgh	NBCO01000021:474,218..477,127(+)	glycine dehydrogenase	N/A	glycine dehydrogenase (decarboxylating) activity	IEA	1.4.4.2 (Glycine dehydrogenase (aminomethyl-transferring))	
TM35_000222070	TM35_000222070-t36_1	T. theileri isolate Edinburgh	NBCO01000022:241,370..243,628(+)	putative pyrroline-5-carboxylate synthetase-like protein	N/A	catalytic activity;glutamate-5-semialdehyde dehydrogenase activity;oxidoreductase activity	IEA	1.2.1.41 (Glutamate-5-semialdehyde dehydrogenase);2.7.2.11 (Glutamate 5-kinase)	
TM35_000231460	TM35_000231460-t36_1	T. theileri isolate Edinburgh	NBCO01000023:106,221..107,318(+)	putative branched-chain amino acid aminotransferase,putative	N/A	branched-chain-amino-acid transaminase activity;catalytic activity	IEA	N/A	
TM35_000241800	TM35_000241800-t36_1	T. theileri isolate Edinburgh	NBCO01000024:212,115..213,530(-)	glycine hydroxymethyltransferase	N/A	glycine hydroxymethyltransferase activity;pyridoxal phosphate binding	IEA	2.1.2.1 (Glycine hydroxymethyltransferase)	
TM35_000242450	TM35_000242450-t36_1	T. theileri isolate Edinburgh	NBCO01000024:372,888..373,553(+)	methylthioribulose 1-phosphate dehydratase	N/A	metal ion binding	IEA	4.2.1.109 (Methylthioribulose 1-phosphate dehydratase)	
TM35_000271000	TM35_000271000-t36_1	T. theileri isolate Edinburgh	NBCO01000027:494..2,287(-)	lysyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;lysine-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	6.1.1.6 (Lysine--tRNA ligase)	
TM35_000281000	TM35_000281000-t36_1	T. theileri isolate Edinburgh	NBCO01000028:479..5,980(-)	putative glutamine-dependent carbamoyl-phosphate synthetase	N/A	ATP binding;argininosuccinate synthase activity;carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity;metal ion binding	IEA	N/A	
TM35_000291230	TM35_000291230-t36_1	T. theileri isolate Edinburgh	NBCO01000029:63,230..65,320(-)	putative tryptophanyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
TM35_000291260	TM35_000291260-t36_1	T. theileri isolate Edinburgh	NBCO01000029:70,726..72,111(-)	serine hydroxymethyltransferase	N/A	glycine hydroxymethyltransferase activity;pyridoxal phosphate binding	IEA	2.1.2.1 (Glycine hydroxymethyltransferase)	
TM35_000292130	TM35_000292130-t36_1	T. theileri isolate Edinburgh	NBCO01000029:300,232..301,701(-)	cystathionine beta-lyase-like protein	N/A	cystathionine beta-lyase activity;pyridoxal phosphate binding	IEA	N/A	
TM35_000301230	TM35_000301230-t36_1	T. theileri isolate Edinburgh	NBCO01000030:76,088..79,318(+)	putative leucyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;leucine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TM35_000321310	TM35_000321310-t36_1	T. theileri isolate Edinburgh	NBCO01000032:69,918..72,308(+)	putative cysteinyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;cysteine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TM35_000341360	TM35_000341360-t36_1	T. theileri isolate Edinburgh	NBCO01000034:59,062..60,666(+)	histidine ammonia-lyase	N/A	catalytic activity;histidine ammonia-lyase activity	IEA	4.3.1.3 (Histidine ammonia-lyase)	
TM35_000341800	TM35_000341800-t36_1	T. theileri isolate Edinburgh	NBCO01000034:135,977..136,906(+)	methylenetetrahydrofolate reductase (NADPH)	N/A	methylenetetrahydrofolate reductase (NAD(P)H) activity	IEA	N/A	
TM35_000361160	TM35_000361160-t36_1	T. theileri isolate Edinburgh	NBCO01000036:37,718..38,860(+)	putative glutamine synthetase	N/A	catalytic activity;glutamate-ammonia ligase activity	IEA	N/A	
TM35_000361180	TM35_000361180-t36_1	T. theileri isolate Edinburgh	NBCO01000036:41,332..42,480(+)	putative glutamine synthetase	N/A	catalytic activity;glutamate-ammonia ligase activity	IEA	N/A	
TM35_000371240	TM35_000371240-t36_1	T. theileri isolate Edinburgh	NBCO01000037:62,175..63,470(-)	glutamamyl carboxypeptidase	N/A	acetylornithine deacetylase activity;hydrolase activity	IEA	N/A	
TM35_000371460	TM35_000371460-t36_1	T. theileri isolate Edinburgh	NBCO01000037:124,636..125,979(-)	putative glutamate dehydrogenase	N/A	oxidoreductase activity;oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	IEA	N/A	
TM35_000371480	TM35_000371480-t36_1	T. theileri isolate Edinburgh	NBCO01000037:127,387..128,130(-)	putative glutamate dehydrogenase	N/A	oxidoreductase activity	IEA	N/A	
TM35_000391180	TM35_000391180-t36_1	T. theileri isolate Edinburgh	NBCO01000039:54,999..56,414(-)	gamma-glutamyl phosphate reductase-like protein	N/A	NADP binding;glutamate-5-semialdehyde dehydrogenase activity;oxidoreductase activity	IEA	N/A	
TM35_000491270	TM35_000491270-t36_1	T. theileri isolate Edinburgh	NBCO01000049:83,414..85,930(+)	threonyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;threonine-tRNA ligase activity	IEA	N/A	
TM35_000591030	TM35_000591030-t36_1	T. theileri isolate Edinburgh	NBCO01000059:7,058..8,449(-)	tryptophanyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tryptophan-tRNA ligase activity	IEA	N/A	
TM35_001131000	TM35_001131000-t36_1	T. theileri isolate Edinburgh	NBCO01000113:1,359..2,630(+)	putative tyrosine aminotransferase	N/A	pyridoxal phosphate binding;transaminase activity	IEA	N/A	
TM35_002751000	TM35_002751000-t36_1	T. theileri isolate Edinburgh	NBCO01000275:327..1,619(-)	putative imidazolonepropionase	N/A	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	IEA	N/A	
TOT_010000131	TOT_010000131-t26_1	T. orientalis strain Shintoku	AP011946:299,901..302,994(-)	histidyl-tRNA synthetase	N/A	ATP binding;histidine-tRNA ligase activity	IEA	N/A	
TOT_010000148	TOT_010000148-t26_1	T. orientalis strain Shintoku	AP011946:341,276..343,215(+)	seryl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_010000152	TOT_010000152-t26_1	T. orientalis strain Shintoku	AP011946:352,152..355,238(-)	prolyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;nucleotide binding;proline-tRNA ligase activity	IEA	N/A	
TOT_010000349	TOT_010000349-t26_1	T. orientalis strain Shintoku	AP011946:773,321..775,203(-)	serine hydroxymethyltransferase	N/A	glycine hydroxymethyltransferase activity;pyridoxal phosphate binding	IEA	2.1.2.1 (Glycine hydroxymethyltransferase)	
TOT_010000404	TOT_010000404-t26_1	T. orientalis strain Shintoku	AP011946:920,687..922,873(-)	glycyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glycine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_010000494	TOT_010000494-t26_1	T. orientalis strain Shintoku	AP011946:1,162,263..1,165,730(-)	tryptophanyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tryptophan-tRNA ligase activity	IEA	N/A	
TOT_010000686	TOT_010000686-t26_1	T. orientalis strain Shintoku	AP011946:1,678,445..1,680,956(+)	uncharacterized protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;glutamate-tRNA ligase activity;nucleotide binding;tRNA binding	IEA	N/A	
TOT_010000714	TOT_010000714-t26_1	T. orientalis strain Shintoku	AP011946:1,751,768..1,753,798(-)	tyrosyl-tRNA synthetase	N/A	ATP binding;RNA binding;aminoacyl-tRNA ligase activity;nucleotide binding;tyrosine-tRNA ligase activity	IEA	N/A	
TOT_010000773	TOT_010000773-t26_1	T. orientalis strain Shintoku	AP011946:1,885,274..1,887,589(+)	uncharacterized protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	N/A	
TOT_010000904	TOT_010000904-t26_1	T. orientalis strain Shintoku	AP011946:2,158,896..2,161,999(-)	threonyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;threonine-tRNA ligase activity	IEA	N/A	
TOT_010000953	TOT_010000953-t26_1	T. orientalis strain Shintoku	AP011946:2,243,446..2,246,935(-)	alanyl-tRNA synthetase	N/A	ATP binding;alanine-tRNA ligase activity;aminoacyl-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	6.1.1.7 (Alanine--tRNA ligase)	
TOT_010001152	TOT_010001152-t26_1	T. orientalis strain Shintoku	AP011946:2,694,711..2,696,423(-)	uncharacterized protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_010001257	TOT_010001257-t26_1	T. orientalis strain Shintoku	AP011946:950,595..951,956(-)	aspartate transcarbamoylase	N/A	amino acid binding;aspartate carbamoyltransferase activity;carboxyl- or carbamoyltransferase activity	IEA	N/A	
TOT_010001337	TOT_010001337-t26_1	T. orientalis strain Shintoku	AP011946:2,280,048..2,282,394(+)	arginyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;arginine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_010001344	TOT_010001344-t26_1	T. orientalis strain Shintoku	AP011946:2,351,675..2,354,145(+)	glutamyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glutamate-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_020000026	TOT_020000026-t26_1	T. orientalis strain Shintoku	AP011947:72,933..74,450(+)	uncharacterized protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_020000155	TOT_020000155-t26_1	T. orientalis strain Shintoku	AP011947:314,347..315,834(+)	phenylalanyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;tRNA binding	IEA	N/A	
TOT_020000290	TOT_020000290-t26_1	T. orientalis strain Shintoku	AP011947:577,247..581,793(-)	isoleucyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;isoleucine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_020000303	TOT_020000303-t26_1	T. orientalis strain Shintoku	AP011947:603,798..610,705(-)	glutaminyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glutamine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_020000843	TOT_020000843-t26_1	T. orientalis strain Shintoku	AP011947:1,845,463..1,848,162(+)	asparaginyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;asparagine-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	N/A	
TOT_020001066	TOT_020001066-t26_1	T. orientalis strain Shintoku	AP011947:1,099,267..1,103,440(+)	isoleucyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_030000362	TOT_030000362-t26_1	T. orientalis strain Shintoku	AP011948:785,028..787,647(-)	aspartyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	N/A	
TOT_030000436	TOT_030000436-t26_1	T. orientalis strain Shintoku	AP011948:931,550..934,960(+)	uncharacterized protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_030000464	TOT_030000464-t26_1	T. orientalis strain Shintoku	AP011948:992,791..994,968(+)	lysine-tRNA ligase	N/A	ATP binding;aminoacyl-tRNA ligase activity;lysine-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	6.1.1.6 (Lysine--tRNA ligase)	
TOT_030000613	TOT_030000613-t26_1	T. orientalis strain Shintoku	AP011948:1,328,348..1,330,088(+)	seryl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;serine-tRNA ligase activity	IEA	N/A	
TOT_030000712	TOT_030000712-t26_1	T. orientalis strain Shintoku	AP011948:1,591,084..1,594,216(-)	methionyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_030000799	TOT_030000799-t26_1	T. orientalis strain Shintoku	AP011948:1,795,999..1,798,989(+)	cysteinyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;cysteine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_040000057	TOT_040000057-t26_1	T. orientalis strain Shintoku	AP011949:131,185..134,610(+)	glutamate dehydrogenase	N/A	glutamate dehydrogenase (NAD+) activity;oxidoreductase activity	IEA	N/A	
TOT_040000067	TOT_040000067-t26_1	T. orientalis strain Shintoku	AP011949:158,384..160,562(+)	phenylalanyl-tRNA synthetase	N/A	ATP binding;RNA binding;magnesium ion binding;nucleotide binding;phenylalanine-tRNA ligase activity	IEA	N/A	
TOT_040000152	TOT_040000152-t26_1	T. orientalis strain Shintoku	AP011949:330,937..332,235(+)	tryptophanyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tryptophan-tRNA ligase activity	IEA	N/A	
TOT_040000187	TOT_040000187-t26_1	T. orientalis strain Shintoku	AP011949:400,854..404,265(+)	valyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;nucleotide binding;valine-tRNA ligase activity	IEA	N/A	
TOT_040000310	TOT_040000310-t26_1	T. orientalis strain Shintoku	AP011949:661,505..663,540(-)	phenylalanyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;phenylalanine-tRNA ligase activity;tRNA binding	IEA	N/A	
TOT_040000339	TOT_040000339-t26_1	T. orientalis strain Shintoku	AP011949:731,115..735,681(+)	leucyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;leucine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_040000354	TOT_040000354-t26_1	T. orientalis strain Shintoku	AP011949:770,184..773,181(+)	uncharacterized protein	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_040000444	TOT_040000444-t26_1	T. orientalis strain Shintoku	AP011949:975,362..977,822(+)	lysyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
TOT_040000556	TOT_040000556-t26_1	T. orientalis strain Shintoku	AP011949:1,239,886..1,241,568(-)	tyrosyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tyrosine-tRNA ligase activity	IEA	N/A	
TOT_040000577	TOT_040000577-t26_1	T. orientalis strain Shintoku	AP011949:1,286,531..1,290,021(-)	arginyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;arginine-tRNA ligase activity;nucleotide binding	IEA	N/A	
TP01_0145	TP01_0145-t26_1	T. parva strain Muguga	AAGK01000001:293,446..296,477(-)	histidyl-tRNA synthetase, putative	N/A	ATP binding;aminoacyl-tRNA ligase activity;histidine-tRNA ligase activity;phenylalanine-tRNA ligase activity	IEA	N/A	
TP01_0161	TP01_0161-t26_1	T. parva strain Muguga	AAGK01000001:330,550..332,421(+)	seryl-tRNA synthetase, putative	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;serine-tRNA ligase activity	IEA	N/A	
TP01_0166	TP01_0166-t26_1	T. parva strain Muguga	AAGK01000001:342,150..344,960(-)	prolyl-tRNA synthetase, putative	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;nucleotide binding;proline-tRNA ligase activity	IEA	N/A	
TP01_0390	TP01_0390-t26_1	T. parva strain Muguga	AAGK01000001:794,891..796,767(-)	serine hydroxymethyltransferase, putative	N/A	glycine hydroxymethyltransferase activity;pyridoxal phosphate binding	IEA	2.1.2.1 (Glycine hydroxymethyltransferase)	
TP01_0460	TP01_0460-t26_1	T. parva strain Muguga	AAGK01000001:938,662..941,286(-)	glycyl-tRNA synthetase, putative	N/A	ATP binding;aminoacyl-tRNA ligase activity;glycine-tRNA ligase activity;nucleotide binding;proline-tRNA ligase activity	IEA	N/A	
